1,32000000,0.027926
1,32000000,0.027986
1,32000000,0.027789
1,32000000,0.027717
1,32000000,0.028024
2,32000000,0.014393
2,32000000,0.013860
2,32000000,0.014443
2,32000000,0.014810
2,32000000,0.013808
4,32000000,0.008974
4,32000000,0.008591
4,32000000,0.008874
4,32000000,0.008560
4,32000000,0.008577
8,32000000,0.005565
8,32000000,0.005571
8,32000000,0.005554
8,32000000,0.006751
8,32000000,0.007993
16,32000000,0.004857
16,32000000,0.003613
16,32000000,0.003510
16,32000000,0.003472
16,32000000,0.003667
32,32000000,0.002567
32,32000000,0.002536
32,32000000,0.002303
32,32000000,0.002517
32,32000000,0.003099
1,1000000,0.000850
1,1000000,0.000844
1,1000000,0.000848
1,1000000,0.000847
1,1000000,0.000843
2,1000000,0.000431
2,1000000,0.000455
2,1000000,0.000460
2,1000000,0.000476
2,1000000,0.000478
4,1000000,0.001522
4,1000000,0.001533
4,1000000,0.001534
4,1000000,0.001532
4,1000000,0.001505
8,1000000,0.001608
8,1000000,0.001400
8,1000000,0.001576
8,1000000,0.000164
8,1000000,0.001588
16,1000000,0.002781
16,1000000,0.002729
16,1000000,0.002740
16,1000000,0.001604
16,1000000,0.001474
32,1000000,0.001401
32,1000000,0.001324
32,1000000,0.001564
32,1000000,0.001436
32,1000000,0.001656
1,2000000,0.001680
1,2000000,0.001713
1,2000000,0.001695
1,2000000,0.001691
1,2000000,0.001744
2,2000000,0.001119
2,2000000,0.000860
2,2000000,0.000888
2,2000000,0.000895
2,2000000,0.000854
4,2000000,0.001728
4,2000000,0.001749
4,2000000,0.001782
4,2000000,0.001780
4,2000000,0.001755
8,2000000,0.001676
8,2000000,0.001557
8,2000000,0.001615
8,2000000,0.000338
8,2000000,0.001933
16,2000000,0.002821
16,2000000,0.002707
16,2000000,0.001586
16,2000000,0.001474
16,2000000,0.001572
32,2000000,0.001497
32,2000000,0.001466
32,2000000,0.001590
32,2000000,0.001599
32,2000000,0.001923
1,4000000,0.004101
1,4000000,0.003369
1,4000000,0.003353
1,4000000,0.003352
1,4000000,0.003351
2,4000000,0.002131
2,4000000,0.001726
2,4000000,0.002256
2,4000000,0.001771
2,4000000,0.001741
4,4000000,0.002186
4,4000000,0.002245
4,4000000,0.002486
4,4000000,0.002163
4,4000000,0.002178
8,4000000,0.001836
8,4000000,0.002371
8,4000000,0.000549
8,4000000,0.003680
8,4000000,0.001824
16,4000000,0.002867
16,4000000,0.002847
16,4000000,0.001672
16,4000000,0.001912
16,4000000,0.001650
32,4000000,0.001514
32,4000000,0.001834
32,4000000,0.001498
32,4000000,0.001302
32,4000000,0.001538
1,8000000,0.007929
1,8000000,0.007286
1,8000000,0.006718
1,8000000,0.006720
1,8000000,0.006761
2,8000000,0.003470
2,8000000,0.004153
2,8000000,0.003421
2,8000000,0.003476
2,8000000,0.003419
4,8000000,0.003108
4,8000000,0.003201
4,8000000,0.003116
4,8000000,0.003102
4,8000000,0.003198
8,8000000,0.002403
8,8000000,0.003407
8,8000000,0.002421
8,8000000,0.002320
8,8000000,0.003438
16,8000000,0.003268
16,8000000,0.000820
16,8000000,0.003204
16,8000000,0.003259
16,8000000,0.002015
32,8000000,0.001600
32,8000000,0.001772
32,8000000,0.001662
32,8000000,0.000549
32,8000000,0.000672
1,16000000,0.014805
1,16000000,0.013585
1,16000000,0.013573
1,16000000,0.013588
1,16000000,0.013614
2,16000000,0.008000
2,16000000,0.006998
2,16000000,0.007960
2,16000000,0.007584
2,16000000,0.007001
4,16000000,0.005048
4,16000000,0.005373
4,16000000,0.005012
4,16000000,0.004948
4,16000000,0.005097
8,16000000,0.003497
8,16000000,0.003454
8,16000000,0.003477
8,16000000,0.002123
8,16000000,0.003443
16,16000000,0.002588
16,16000000,0.003765
16,16000000,0.002476
16,16000000,0.002507
16,16000000,0.003814
32,16000000,0.001904
32,16000000,0.002991
32,16000000,0.002068
32,16000000,0.002048
32,16000000,0.002424
