1,32000000,0.27631300000000003
1,1000000,0.008895
1,2000000,0.0175475
1,4000000,0.035062499999999996
1,8000000,0.06957350000000001
1,16000000,0.1383375
2,32000000,0.1384975
2,1000000,0.0044615
2,2000000,0.0088305
2,4000000,0.017783
2,8000000,0.035179
2,16000000,0.0697895
4,32000000,0.07691300000000001
4,1000000,0.0038775
4,2000000,0.0062640000000000005
4,4000000,0.0108045
4,8000000,0.020278499999999998
4,16000000,0.039209
8,32000000,0.044473
8,1000000,0.0029224999999999998
8,2000000,0.0043005
8,4000000,0.006822
8,8000000,0.012248499999999999
8,16000000,0.023027
16,32000000,0.023978
16,1000000,0.003051
16,2000000,0.0037695
16,4000000,0.004856
16,8000000,0.0082785
16,16000000,0.01282
32,32000000,0.012587000000000001
32,1000000,0.0017745
32,2000000,0.0021955
32,4000000,0.0027879999999999997
32,8000000,0.004232
32,16000000,0.0070455
