1,102400,0.305141
1,102400,0.305642
1,102400,0.305400
1,102400,0.306889
1,102400,0.305696
2,102400,0.154516
2,102400,0.157816
2,102400,0.155161
2,102400,0.154649
2,102400,0.159156
4,102400,0.085869
4,102400,0.085597
4,102400,0.085923
4,102400,0.086138
4,102400,0.085757
8,102400,0.050884
8,102400,0.051082
8,102400,0.051007
8,102400,0.050856
8,102400,0.050884
16,102400,0.032461
16,102400,0.032451
16,102400,0.031845
16,102400,0.031647
16,102400,0.031629
32,102400,0.022530
32,102400,0.022557
32,102400,0.021469
32,102400,0.021265
32,102400,0.021592
1,3200,0.000859
1,3200,0.000320
1,3200,0.000325
1,3200,0.000321
1,3200,0.000321
2,3200,0.000223
2,3200,0.000257
2,3200,0.000225
2,3200,0.000262
2,3200,0.000256
4,3200,0.000247
4,3200,0.000232
4,3200,0.000226
4,3200,0.000219
4,3200,0.000236
8,3200,0.000237
8,3200,0.000242
8,3200,0.000242
8,3200,0.000253
8,3200,0.000235
16,3200,0.000275
16,3200,0.000258
16,3200,0.000297
16,3200,0.000282
16,3200,0.000285
32,3200,0.000310
32,3200,0.000295
32,3200,0.000304
32,3200,0.000300
32,3200,0.000308
1,6400,0.001234
1,6400,0.001217
1,6400,0.001222
1,6400,0.001207
1,6400,0.001224
2,6400,0.000728
2,6400,0.000713
2,6400,0.000759
2,6400,0.000752
2,6400,0.000720
4,6400,0.000525
4,6400,0.000519
4,6400,0.000510
4,6400,0.000505
4,6400,0.000518
8,6400,0.000441
8,6400,0.000439
8,6400,0.000440
8,6400,0.000440
8,6400,0.000433
16,6400,0.000398
16,6400,0.000419
16,6400,0.000453
16,6400,0.000404
16,6400,0.000429
32,6400,0.000458
32,6400,0.000453
32,6400,0.000434
32,6400,0.000424
32,6400,0.000473
1,12800,0.004825
1,12800,0.004777
1,12800,0.004838
1,12800,0.004775
1,12800,0.004781
2,12800,0.002723
2,12800,0.002601
2,12800,0.002573
2,12800,0.002586
2,12800,0.002563
4,12800,0.001572
4,12800,0.001582
4,12800,0.001607
4,12800,0.001607
4,12800,0.001594
8,12800,0.001113
8,12800,0.001112
8,12800,0.001145
8,12800,0.001123
8,12800,0.001133
16,12800,0.000841
16,12800,0.000824
16,12800,0.000815
16,12800,0.000830
16,12800,0.000832
32,12800,0.000789
32,12800,0.000712
32,12800,0.000751
32,12800,0.000732
32,12800,0.000757
1,25600,0.019121
1,25600,0.019265
1,25600,0.019158
1,25600,0.019178
1,25600,0.019101
2,25600,0.010082
2,25600,0.010122
2,25600,0.009886
2,25600,0.009957
2,25600,0.009978
4,25600,0.005797
4,25600,0.005787
4,25600,0.005786
4,25600,0.005848
4,25600,0.006165
8,25600,0.003894
8,25600,0.003904
8,25600,0.003912
8,25600,0.003924
8,25600,0.003867
16,25600,0.002418
16,25600,0.002357
16,25600,0.002378
16,25600,0.002388
16,25600,0.002385
32,25600,0.001702
32,25600,0.001647
32,25600,0.001682
32,25600,0.001661
32,25600,0.001641
1,51200,0.076739
1,51200,0.076664
1,51200,0.076586
1,51200,0.076789
1,51200,0.076361
2,51200,0.039119
2,51200,0.038968
2,51200,0.039031
2,51200,0.039834
2,51200,0.039043
4,51200,0.021982
4,51200,0.022678
4,51200,0.022595
4,51200,0.022656
4,51200,0.022712
8,51200,0.014020
8,51200,0.014201
8,51200,0.014037
8,51200,0.014001
8,51200,0.014381
16,51200,0.008675
16,51200,0.008607
16,51200,0.008627
16,51200,0.008603
16,51200,0.008608
32,51200,0.004763
32,51200,0.004745
32,51200,0.004996
32,51200,0.004767
32,51200,0.004790
